# a 10km h
53.7534	57.5738
54.1761	58.0312
54.2873	58.1506
54.2873	58.1467
54.5582	58.4375
54.3953	58.2627
54.4278	58.2975
53.5358	57.3403
54.2334	58.0889
53.9657	57.8016
54.2334	58.0889
54.3953	58.2627
54.6127	58.4960
54.6163	58.4999
55.0564	58.9722
55.9009	59.8786
55.6770	59.6383
56.0193	60.0057
56.2499	60.2532
56.3079	60.3154
56.8979	60.9487
57.0165	61.0761
57.4359	61.5263
57.5932	61.6952
57.8003	61.9175
57.9228	62.0490
58.6143	62.7913
58.7739	62.9627
59.0533	63.2626
58.4222	62.5850
60.0348	64.3164
59.8988	64.1704
59.5768	63.8246
59.9645	64.2410
60.6072	64.9310
59.9645	64.2410
62.1555	66.5935
60.6072	64.9310
60.9677	65.3181
61.7343	66.1462
62.0144	66.4471
62.3019	66.7507
61.4521	65.8431
63.3121	67.8408
63.0201	67.5220
62.4442	66.9036
62.7309	67.2114
62.9476	67.4441
63.6512	68.1998
63.8296	68.3914
63.6858	68.2370
63.7601	68.3167
64.2850	68.8804
64.6703	69.2943
64.2095	68.7993
65.3663	70.0418
65.0551	69.7076
65.2104	69.8743
65.7595	70.4642
65.2104	69.8743
65.3663	70.0418
65.8387	70.5492
66.2429	70.9835
66.0455	70.7714
66.0774	70.8057
66.9734	71.7681
67.3032	72.1224
67.4749	72.3069
67.3530	72.1759
66.9679	71.7622
67.4749	72.3069
67.8939	72.7570
68.5753	73.4890
68.3182	73.2128
69.0605	74.0165
68.3125	73.2128
68.1479	73.0298
69.9859	75.0046
69.3643	74.3367
69.6767	74.6787
69.8905	74.9084
69.7181	74.7169
70.0756	75.1010
69.8072	74.8125
70.9918	76.0854
70.6249	75.6912
71.2323	76.3438
71.1705	76.2774
70.4368	75.4891
71.3252	76.4437
71.2633	76.3771
71.7936	76.9470
71.6368	76.7785
71.3625	76.4837
70.8079	75.8878
71.8377	76.9944
72.5046	77.7111
72.4022	77.6010
72.9952	78.2383
70.7102	75.7828
72.8914	78.1337
73.6773	78.9785
72.4598	77.6698
72.3001	77.4981
72.3128	77.5050
72.6975	77.9184
72.6975	77.9184
73.1841	78.4413
72.6588	77.8768
72.2046	77.3886
72.1220	77.2999
73.2822	78.5468
72.5046	77.7111
72.5046	77.7111
72.8914	78.1267
72.8914	78.1267
72.9952	78.2383
72.8914	78.1267
72.8914	78.1267
72.8914	78.1267
71.9259	77.0959
72.1157	77.2999
72.9497	78.1894
73.4727	78.7515
71.6995	76.8458
73.2757	78.5468
72.6911	77.9253
72.3639	77.5667
72.7878	78.0155
72.6975	77.9184
73.2822	78.5468
71.8880	77.0485
72.5945	77.8077
73.1841	78.4413
72.9497	78.1894
72.6911	77.9114
72.3575	77.5530
71.7434	76.8930
72.2109	77.4023
72.0206	77.1978
71.4558	76.5840
72.1220	77.2999
70.1656	75.1976
69.2764	74.2422
68.4551	73.3599
67.2149	72.0276
67.7257	72.5763
66.7770	71.5572
65.8334	70.5436
64.1793	68.7670
63.6809	68.2316
62.7309	67.2114
63.2389	67.7569
62.0144	66.4421
60.6386	64.9647
60.9043	65.2500
60.5669	64.8877
59.1214	63.3358
59.4170	63.6531
58.5431	62.7149
58.0869	62.2252
57.9187	62.0446
57.8656	61.9875
57.2315	61.3068
56.8308	60.8768
56.7797	60.8218
56.6580	60.6955

# escalones 10 - 20 - 30 -40 - 50
	13.1243
10.3793	11.0993
21.5733
19.3774	20.7285
18.5142	19.8044
17.5756	18.8002
16.0382	17.1547
14.2092	15.1973
12.2718	13.1243
10.3793	11.0993
24847.1210	inf
5.6909	6.0854
4.5866	4.9038
6.6358	7.0952
8.5098	9.0995
9.1443	9.7783
8.8921	9.5084
7.9437	8.4940
8.1118	8.6738
9.2846	9.9283
10.2303	10.9399
9.6611	10.3310
